緯度,経度,color,color2
36.75617798,137.359272,0,3
36.74387551,137.3735574,2,3
36.74804375,137.3329921,2,3
36.6541043,137.3126695,2,3
36.68665999,137.2903224,4,3
36.70633311,137.3617697,2,3
36.61597487,137.316479,2,3
36.69107953,137.3407134,4,3
36.68418775,137.3002482,2,3
36.69038926,137.3151949,2,3
36.67876975,137.2988287,2,3
36.67882859,137.302422,2,3
36.68666752,137.290727,4,3
36.68631569,137.3121515,2,3
36.71189015,137.3174149,2,3
36.66714854,137.3275951,2,3
36.68406939,137.3324047,4,3
36.66410294,137.3136696,2,3
36.68114241,137.32937,4,3
36.67469324,137.2898728,2,3
36.68970841,137.3008431,0,3
36.72198685,137.34729,2,3
36.69862499,137.3426198,4,3
36.67393328,137.3010959,2,3
36.67871903,137.2939236,2,3
36.70946114,137.3758174,2,3
36.68673912,137.303895,2,3
36.685361,137.3337596,4,3
36.68256189,137.2919017,2,3
36.72582349,137.3248495,4,3
36.72452223,137.3231881,4,3
36.71684112,137.3315936,2,3
36.65768492,137.3174402,1,3
36.69537444,137.3149407,2,3
36.69688224,137.3004116,2,3
36.67382993,137.3011155,2,3
36.68326798,137.3599887,2,3
36.7179984,137.3831484,1,3
36.69300788,137.2830031,1,3
36.6997557,137.3617266,0,3
36.6530022,137.3281066,2,3
36.69164655,137.3604826,2,3
36.66548013,137.3200653,2,3
36.68413657,137.3661685,2,3
36.697127,137.3149525,2,3
36.68704965,137.3362268,4,3
36.70180685,137.3346189,2,3
36.65814838,137.3125591,2,3
36.68425632,137.3541131,2,3
36.70582576,137.3651181,2,3
36.70161024,137.3577388,2,3
36.68970847,137.3007839,2,3
36.6853261,137.2928439,0,3
36.65283221,137.3291536,2,3
36.6710911,137.3009152,2,3
36.67870462,137.2939702,2,3
36.62952859,137.3285475,2,3
36.68623853,137.4085555,1,3
36.66414378,137.3075094,2,3
36.67241672,137.2861155,2,3
36.61265818,137.3291105,0,3
36.70371725,137.3416909,2,3
36.66409256,137.309781,2,3
36.67390134,137.3012241,2,3
36.67169692,137.3076066,2,3
36.6697812,137.3168578,3,3
36.69645678,137.294371,2,3
36.65345159,137.2873245,2,3
36.70357559,137.3659049,1,3
36.62588411,137.3156747,2,3
36.70170985,137.3422632,2,3
36.68025308,137.3284136,4,3
36.7066205,137.3574306,2,3
36.69950654,137.3611327,2,3
36.6864779,137.3003249,4,3
36.69963459,137.3586183,2,3
36.62550484,137.3233319,2,3
36.64869299,137.3132347,2,3
36.67100769,137.2889001,2,3
36.68653454,137.2913292,4,3
36.65890513,137.312614,2,3
36.58033975,137.505611,0,3
36.70259632,137.3159233,2,3
36.62348793,137.3286045,2,3
36.66416258,137.3095155,2,3
36.68437521,137.3465043,1,3
36.68660462,137.3048236,2,3
36.61028632,137.3150198,2,3
36.66088773,137.3108687,2,3
36.72567692,137.3247337,4,3
36.68440135,137.2953541,1,3
36.70109307,137.3272678,2,3
36.69391353,137.3152385,2,3
36.72391942,137.3221647,0,3
36.68682975,137.3038868,2,3
36.68440922,137.2921115,2,3
36.74579053,137.236732,4,3
36.74845507,137.3070301,2,3
36.72622012,137.2289649,4,3
36.74793041,137.244846,2,3
36.75193582,137.2501944,2,3
36.75197562,137.2501154,2,3
36.73599589,137.2557783,4,3
36.74614197,137.2452193,4,3
36.734095,137.204972,4,3
36.73764031,137.2431976,4,3
36.75064108,137.1939526,2,3
36.73403972,137.2038531,4,3
36.72650778,137.1832853,2,3
36.72877107,137.238823,4,3
36.7570113,137.3088388,1,3
36.71802622,137.2805766,4,3
36.70576567,137.2792178,2,3
36.74173158,137.2486444,2,3
36.71845386,137.2967079,4,3
36.7412215,137.3228003,2,3
36.7520773,137.2507379,2,3
36.745788,137.2275258,2,3
36.72047118,137.3115981,1,3
36.75563702,137.3150784,3,3
36.73413928,137.2367448,1,3
36.72568647,137.2040059,4,3
36.72498606,137.2364741,4,3
36.75701132,137.2344709,2,3
36.7597349,137.2528683,1,3
36.74723103,137.2377863,2,3
36.73437107,137.2114681,4,3
36.72804832,137.2866749,2,3
36.74289775,137.2130802,2,3
36.71951972,137.3140582,4,3
36.74828304,137.2450433,4,3
36.75714212,137.1966574,3,3
36.73040926,137.1826592,0,3
36.75003017,137.244594,0,3
36.74570703,137.2426618,4,3
36.70013249,137.2813234,1,3
36.74834782,137.251778,2,3
36.74545019,137.2989661,2,3
36.74925136,137.305773,2,3
36.72895421,137.2420574,2,3
36.73464365,137.2042385,4,3
36.72547171,137.2935555,2,3
36.74604949,137.2289654,4,3
36.7245705,137.235087,0,3
36.71783943,137.2902315,4,3
36.71950196,137.2341626,2,3
36.74757708,137.2386881,1,3
36.75474973,137.2653196,2,3
36.747186,137.2025965,4,3
36.73225907,137.2902574,2,3
36.73264029,137.2778432,3,3
36.73546021,137.3317319,2,3
36.75687649,137.2888541,2,3
36.73273258,137.1974985,4,3
36.74612071,137.2278496,4,3
36.74566629,137.2378657,4,3
36.74659971,137.3018848,2,3
36.72536246,137.2368122,4,3
36.74942507,137.228502,2,3
36.76295221,137.2452392,2,3
36.72430063,137.2359152,4,3
36.7411842,137.3228664,2,3
36.75176673,137.2829866,2,3
36.75433451,137.3093124,2,3
36.72523659,137.236736,4,3
36.72991117,137.1801089,4,3
36.74583092,137.2460339,4,3
36.73430314,137.2429944,2,3
36.74584484,137.246573,4,3
36.72791824,137.2382365,4,3
36.73267467,137.2256236,3,3
36.73327801,137.2758001,3,3
36.73482995,137.2422176,4,3
36.7302027,137.1819778,4,3
36.7556344,137.3032542,3,3
36.74352133,137.2449746,4,3
36.71953887,137.314053,4,3
36.76210952,137.2361794,2,3
36.74202787,137.2273607,2,3
36.75522639,137.312528,3,3
36.72791155,137.2376481,0,3
36.72458657,137.2347711,4,3
36.73897686,137.3185237,1,3
36.71939045,137.2338856,4,3
36.72366243,137.2658309,2,3
36.73278183,137.241004,4,3
36.75057503,137.1837286,2,3
36.70292794,137.2799101,2,3
36.73443844,137.2427082,2,3
36.71954786,137.2339954,4,3
36.72457058,137.2349389,4,3
36.74929384,137.2008905,2,3
36.74595503,137.2340006,4,3
36.70386285,137.2867355,2,3
36.73073579,137.2386531,2,3
36.73291406,137.3049893,2,3
36.72296042,137.2349484,2,3
36.74825697,137.2315554,2,3
36.72546264,137.2365517,0,3
36.75719869,137.2029342,1,3
36.72481681,137.2336679,4,3
36.74600198,137.2212342,2,3
36.72449949,137.2356488,0,3
36.7457662,137.2355202,0,3
36.72897769,137.2388825,4,3
36.76154668,137.2549785,2,3
36.75647512,137.2841802,2,3
36.73435265,137.2409974,1,3
36.72888184,137.2840572,1,3
36.75698239,137.2506668,2,3
36.74241844,137.247251,2,3
36.74287785,137.2534681,2,3
36.71802922,137.2816895,4,3
36.73303192,137.2466968,2,3
36.72132903,137.2918957,2,3
36.72572184,137.2561805,1,3
36.75070766,137.1910995,0,3
36.73398411,137.2037543,4,3
36.74931774,137.2007029,2,3
36.73437537,137.2068491,4,3
36.72450215,137.2350876,4,3
36.74637266,137.2277019,2,3
36.73374992,137.335006,4,3
36.7248414,137.2364583,4,3
36.73279066,137.1979875,4,3
36.72038301,137.3165282,0,3
36.75537319,137.3020974,3,3
36.73384404,137.2030471,4,3
36.7393619,137.2269101,2,3
36.73290718,137.198486,4,3
36.72967054,137.3374292,2,3
36.75188207,137.2448678,2,3
36.74578805,137.245006,4,3
36.75747735,137.2803958,2,3
36.74157881,137.2273181,2,3
36.72270333,137.2454548,4,3
36.72533389,137.3404016,1,3
36.7036873,137.2772592,2,3
36.73071306,137.1852182,4,3
36.73858348,137.2434157,4,3
36.73322166,137.2734513,3,3
36.75183109,137.2452146,2,3
36.74708835,137.233516,0,3
36.74656694,137.2276391,2,3
36.72561552,137.2356979,2,3
36.73730515,137.1917651,2,3
36.72026453,137.234312,4,3
36.75499214,137.3073144,3,3
36.73332157,137.3344224,4,3
36.73097998,137.2254111,3,3
36.73981671,137.244016,4,3
36.74755179,137.2019843,2,3
36.74449086,137.2692134,2,3
36.73056988,137.1845237,4,3
36.69588578,137.2381945,4,3
36.66453081,137.201651,3,3
36.64506847,137.2096533,4,3
36.70936959,137.2467075,2,3
36.66622199,137.208451,0,3
36.70312128,137.2226081,0,3
36.65472653,137.201802,2,3
36.69294488,137.2140447,0,3
36.66454069,137.262082,2,3
36.71352483,137.2591948,3,3
36.70986739,137.2221941,2,3
36.66408798,137.2017118,3,3
36.67828098,137.2299775,4,3
36.66852652,137.2015884,4,3
36.66377813,137.2202221,3,3
36.668933,137.2541119,2,3
36.68993631,137.2211714,4,3
36.70190398,137.2304274,0,3
36.71142533,137.2495861,4,3
36.68850192,137.2325214,4,3
36.69641362,137.2132505,4,3
36.70392561,137.2643734,2,3
36.69635402,137.2516877,4,3
36.69829063,137.2259553,2,3
36.68072299,137.23689,0,3
36.66583014,137.206176,0,3
36.67762103,137.2109166,4,3
36.6656634,137.2176942,2,3
36.67554072,137.2474482,4,3
36.65254337,137.2120204,2,3
36.69331417,137.2013748,0,3
36.67871572,137.2133417,0,3
36.67390972,137.202021,0,3
36.70982286,137.2213926,1,3
36.7006822,137.2263554,4,3
36.68741058,137.2379672,4,3
36.6767254,137.2418223,3,3
36.68783095,137.2364436,4,3
36.66572997,137.2007814,1,3
36.67876668,137.2018207,4,3
36.71520021,137.2230035,4,3
36.67870841,137.2292155,4,3
36.6688911,137.2191709,1,3
36.69887425,137.2134272,2,3
36.67849795,137.2260495,4,3
36.68683311,137.2322864,0,3
36.70145964,137.2266844,4,3
36.70506832,137.2095974,3,3
36.68636871,137.2110326,3,3
36.66684017,137.1994744,4,3
36.67677202,137.2271476,1,3
36.66789289,137.2015962,4,3
36.7079282,137.2670163,2,3
36.67666335,137.273895,2,3
36.67220197,137.2803955,2,3
36.68380864,137.2223043,4,3
36.72533921,137.2247065,4,3
36.68391147,137.2300306,4,3
36.68671501,137.212241,0,3
36.67787687,137.2340559,4,3
36.72386856,137.251975,2,3
36.70206456,137.2435258,3,3
36.66038109,137.209988,2,3
36.66694496,137.2679328,2,3
36.69446285,137.2312303,4,3
36.67474899,137.2580051,3,3
36.68356948,137.2127828,3,3
36.67550676,137.24095,2,3
36.65267281,137.2631033,3,3
36.70918138,137.2316499,1,3
36.66854288,137.2391038,2,3
36.68861248,137.2519988,2,3
36.65681475,137.2291041,4,3
36.69418021,137.2308682,4,3
36.66634202,137.2489052,2,3
36.66676438,137.2071034,4,3
36.67607773,137.2108948,4,3
36.69265497,137.2037976,4,3
36.68867654,137.2310251,4,3
36.67742732,137.2000826,1,3
36.69583493,137.2367557,3,3
36.70397733,137.2089638,3,3
36.69879927,137.2259234,2,3
36.69861605,137.2160384,4,3
36.67617658,137.207283,3,3
36.69984787,137.2439084,1,3
36.69154937,137.2127478,0,3
36.64749266,137.2183103,2,3
36.66695344,137.2003519,4,3
36.69179559,137.2131723,4,3
36.69665025,137.2251609,0,3
36.66681986,137.2042051,4,3
36.68679119,137.2086058,4,3
36.66392502,137.2163914,1,3
36.69916487,137.2259434,2,3
36.68066132,137.2511147,4,3
36.69387912,137.1992531,4,3
36.67934943,137.2074631,4,3
36.71031091,137.2674488,0,3
36.6894288,137.2122436,4,3
36.69364609,137.2044637,3,3
36.69987873,137.2129644,4,3
36.66344474,137.2162052,1,3
36.68586981,137.2058434,2,3
36.70708853,137.2494677,4,3
36.72116836,137.2489598,2,3
36.67784189,137.2110687,4,3
36.64152829,137.2094081,4,3
36.66794522,137.2155746,2,3
36.67857657,137.2244265,4,3
36.66997591,137.2219047,0,3
36.67475648,137.2182366,3,3
36.69233299,137.2212006,4,3
36.66421083,137.2082592,1,3
36.66025418,137.2197409,0,3
36.66852023,137.20678,3,3
36.72742636,137.2528449,4,3
36.70296592,137.2225192,4,3
36.66496394,137.2016464,3,3
36.70108109,137.232119,2,3
36.67242542,137.2086582,2,3
36.6751764,137.2537361,3,3
36.68835987,137.2155847,4,3
36.67586314,137.2218683,3,3
36.71482278,137.2632551,1,3
36.66776977,137.2707368,2,3
36.70775017,137.2306372,4,3
36.68405523,137.2488862,4,3
36.70778451,137.2306717,4,3
36.65598049,137.2026019,2,3
36.68326395,137.2508563,4,3
36.65243751,137.2095843,4,3
36.67228919,137.2715226,3,3
36.70308478,137.2428411,0,3
36.7013361,137.2564756,1,3
36.699473,137.2059199,3,3
36.70100285,137.2590055,4,3
36.67416952,137.2485515,2,3
36.66428453,137.2012858,0,3
36.68844867,137.2531493,2,3
36.70504163,137.21361,4,3
36.70896555,137.2407025,0,3
36.68798849,137.2075101,2,3
36.68023968,137.2185858,1,3
36.70551641,137.2292368,4,3
36.6817753,137.253238,1,3
36.68083747,137.2510669,4,3
36.70021223,137.2121562,4,3
36.66683629,137.2088429,4,3
36.71923256,137.2666544,1,3
36.69555803,137.2299059,4,3
36.71573248,137.2498276,4,3
36.65377164,137.2312161,4,3
36.69033037,137.224712,3,3
36.67077412,137.2518938,2,3
36.71502936,137.250066,0,3
36.70312072,137.224524,1,3
36.65330858,137.2033629,2,3
36.6572874,137.2138061,2,3
36.70252726,137.2439047,0,3
36.70595325,137.2439875,2,3
36.6414409,137.2574485,0,3
36.69300694,137.221259,4,3
36.69591455,137.2390892,4,3
36.69861207,137.2111236,4,3
36.68159785,137.2162621,4,3
36.66738673,137.2101709,4,3
36.68192901,137.2281166,2,3
36.65753092,137.2730911,2,3
36.65970662,137.2499287,2,3
36.69633898,137.2518784,4,3
36.6783695,137.2255215,0,3
36.66757959,137.2214377,4,3
36.70403623,137.2148562,4,3
36.6675922,137.2394206,2,3
36.71274999,137.2192175,0,3
36.66709476,137.2143305,4,3
36.70236979,137.2081974,3,3
36.69364633,137.2311849,4,3
36.68886767,137.2125595,0,3
36.68211023,137.2512539,4,3
36.66424613,137.2204696,3,3
36.67539041,137.2205251,3,3
36.67541127,137.2516295,3,3
36.67997673,137.2224702,0,3
36.70694134,137.2590344,3,3
36.6674145,137.2189911,4,3
36.68664705,137.2151046,2,3
36.6679665,137.2280721,4,3
36.68715352,137.2394229,4,3
36.69735517,137.2491309,2,3
36.70968934,137.2511569,1,3
36.66683055,137.2093102,4,3
36.691733,137.2037407,4,3
36.67941085,137.2011935,4,3
36.66755133,137.2219389,4,3
36.67224584,137.2802041,2,3
36.67350478,137.2373007,0,3
36.70412007,137.2284503,4,3
36.69009836,137.2393236,1,3
36.69597109,137.2429625,4,3
36.71226732,137.2306864,1,3
36.64491997,137.2523461,2,3
36.69168483,137.2124836,0,3
36.71221028,137.2406492,3,3
36.68848844,137.2316609,4,3
36.703031,137.2281835,0,3
36.710814,137.2491471,0,3
36.72225231,137.2243367,4,3
36.71798416,137.2507099,0,3
36.66595347,137.2131222,1,3
36.69237157,137.2088202,0,3
36.68053514,137.257361,2,3
36.70278634,137.2593755,3,3
36.6780895,137.2340666,0,3
36.69462674,137.2130224,4,3
36.68404318,137.2115874,1,3
36.71308205,137.2428319,2,3
36.64214826,137.209362,4,3
36.66831676,137.2273907,1,3
36.70913726,137.2314279,4,3
36.67793732,137.231673,0,3
36.69671062,137.2641997,1,3
36.67604914,137.2466945,3,3
36.67434846,137.2017847,4,3
36.67818661,137.2316004,4,3
36.69227006,137.2220968,4,3
36.67938773,137.2511978,2,3
36.70296524,137.2217381,4,3
36.71532091,137.245462,3,3
36.64136914,137.2577541,2,3
36.66760496,137.2222566,4,3
36.70073045,137.2052368,4,3
36.66765003,137.2099374,0,3
36.66983002,137.2298753,1,3
36.67886767,137.2456735,0,3
36.69148909,137.2266283,4,3
36.69748095,137.2294657,2,3
36.69790391,137.2417827,1,3
36.69585309,137.2415713,0,3
36.67823861,137.2073937,3,3
36.67812735,137.2073443,3,3
36.6791569,137.209107,4,3
36.69745068,137.2436008,2,3
36.69218169,137.2073945,4,3
36.67919618,137.2526861,2,3
36.69457443,137.230658,4,3
36.72470959,137.2247042,4,3
36.71550491,137.2258955,1,3
36.67865816,137.2108463,0,3
36.69187834,137.2105242,0,3
36.69693444,137.2205735,4,3
36.67650371,137.2108158,4,3
36.69158563,137.2521905,1,3
36.66695467,137.2003247,4,3
36.6690658,137.2543456,2,3
36.71571688,137.2639048,2,3
36.68537013,137.2519909,2,3
36.68265766,137.2122159,1,3
36.66857264,137.2101819,4,3
36.69191501,137.2126789,4,3
36.67942238,137.2026824,4,3
36.66686978,137.21516,2,3
36.70346075,137.2462263,0,3
36.69224046,137.2085115,4,3
36.67061684,137.2370601,3,3
36.67922389,137.2091733,4,3
36.67616291,137.245804,3,3
36.67645893,137.2237783,0,3
36.6863032,137.2428032,4,3
36.68806283,137.2350321,4,3
36.6961323,137.2456051,4,3
36.66892975,137.2215589,3,3
36.69600463,137.2478247,0,3
36.72035346,137.2592894,0,3
36.66950721,137.2367392,4,3
36.69927493,137.2158678,0,3
36.67436333,137.2379483,0,3
36.64706111,137.2095115,4,3
36.68902707,137.2668017,2,3
36.65731942,137.2374115,2,3
36.69518453,137.2162053,1,3
36.69417884,137.2349235,0,3
36.69196889,137.2097954,0,3
36.72225038,137.2242362,4,3
36.68152014,137.2223914,0,3
36.71558171,137.2470763,3,3
36.69519634,137.2259245,4,3
36.6435771,137.2606796,0,3
36.67883229,137.2177686,4,3
36.67474819,137.2537967,1,3
36.6969928,137.2260731,0,3
36.69055907,137.2411357,2,3
36.71520008,137.2155426,1,3
36.67660726,137.2284115,1,3
36.69190952,137.2105654,4,3
36.72896369,137.2253084,0,3
36.70308245,137.2521724,2,3
36.69822378,137.2121945,4,3
36.65607433,137.209082,0,3
36.69165152,137.2345912,2,3
36.69672814,137.2541367,4,3
36.69069157,137.2404597,2,3
36.69757853,137.2513856,4,3
36.69346127,137.2151966,2,3
36.68143304,137.2515508,1,3
36.67386596,137.2587487,3,3
36.69497541,137.2330216,1,3
36.6975492,137.2122429,1,3
36.6893599,137.258689,0,3
36.66707505,137.2192945,0,3
36.67401909,137.2277363,2,3
36.66777135,137.2707753,2,3
36.69591543,137.2513413,4,3
36.69940598,137.2298571,1,3
36.68881233,137.2030256,0,3
36.69263803,137.2244193,0,3
36.65707344,137.2354016,2,3
36.6961292,137.2444814,4,3
36.6788288,137.2060687,0,3
36.68659521,137.2082213,0,3
36.72712847,137.251586,2,3
36.66615597,137.2062748,1,3
36.69449921,137.209121,2,3
36.69195465,137.2118496,4,3
36.69224934,137.2205409,4,3
36.67112353,137.2014508,0,3
36.68296886,137.2513078,4,3
36.70040043,137.2060656,4,3
36.69499019,137.208728,1,3
36.69622685,137.2142172,1,3
36.66908376,137.2351592,4,3
36.70219822,137.2145678,0,3
36.70253698,137.2181477,4,3
36.67933112,137.2065696,4,3
36.67808649,137.2270449,1,3
36.69960347,137.2150564,0,3
36.69201856,137.2114554,4,3
36.67910538,137.2111397,4,3
36.66160484,137.221805,1,3
36.69585853,137.213528,0,3
36.69806259,137.2179678,1,3
36.68387692,137.2642983,0,3
36.6952651,137.2513825,4,3
36.69566825,137.2363607,0,3
36.66690168,137.2100935,4,3
36.67735878,137.2639147,2,3
36.66761614,137.2230849,4,3
36.67904105,137.2130822,4,3
36.69945324,137.2371366,3,3
36.66523708,137.2099143,4,3
36.68756045,137.2520488,1,3
36.67334726,137.2016053,4,3
36.6965995,137.2293837,2,3
36.69696122,137.2180078,4,3
36.69239693,137.2155673,1,3
36.67956162,137.2228161,4,3
36.66614558,137.2065438,4,3
36.67930465,137.2071429,4,3
36.67234989,137.2814763,2,3
36.66825233,137.2312195,0,3
36.69741006,137.2113621,1,3
36.70168844,137.2309007,1,3
36.64424654,137.2096395,4,3
36.71529729,137.2466988,2,3
36.66699555,137.1986147,0,3
36.69561318,137.2535701,1,3
36.67459193,137.2587842,3,3
36.68803695,137.2122128,4,3
36.68873253,137.2364247,3,3
36.70722896,137.2359681,1,3
36.69827187,137.2462577,1,3
36.69557345,137.2308139,1,3
36.68879424,137.251293,4,3
36.67071767,137.2216285,4,3
36.69377436,137.1996777,4,3
36.66713452,137.2102375,4,3
36.69505136,137.2303591,4,3
36.67503314,137.2105734,0,3
36.69358251,137.2044735,0,3
36.67601852,137.2468095,3,3
36.68883867,137.2514324,4,3
36.68422377,137.2743141,1,3
36.692207,137.2316747,4,3
36.6599997,137.2221208,2,3
36.71389459,137.2227915,2,3
36.69642326,137.2515628,4,3
36.70286543,137.2411388,0,3
36.66640943,137.2016313,0,3
36.65360144,137.2262113,2,3
36.6613369,137.2014937,2,3
36.69429945,137.230841,4,3
36.69501291,137.2209489,1,3
36.70272666,137.2275089,4,3
36.67204171,137.1984718,1,3
36.68831279,137.2171,2,3
36.67840398,137.2275886,0,3
36.67895968,137.2178127,4,3
36.6794638,137.2020922,4,3
36.70193485,137.226999,4,3
36.66477714,137.2082464,1,3
36.67483814,137.2108336,4,3
36.65028071,137.2138778,2,3
36.70967613,137.2314205,0,3
36.68685425,137.2438386,2,3
36.66734896,137.223332,4,3
36.69665658,137.236841,3,3
36.64212064,137.2093788,4,3
36.6662659,137.2099353,0,3
36.66262373,137.2139265,2,3
36.66791838,137.2262291,4,3
36.69296613,137.2128996,0,3
36.64547453,137.2094518,4,3
36.67438486,137.2170899,0,3
36.67418706,137.2370572,3,3
36.69697855,137.2201795,4,3
36.68227443,137.201789,1,3
36.69269119,137.2264132,4,3
36.67655078,137.2246231,0,3
36.66714346,137.2150684,4,3
36.68292414,137.2132416,2,3
36.67946752,137.1997061,4,3
36.66709192,137.2144879,4,3
36.67675398,137.2413654,0,3
36.67939292,137.2016775,4,3
36.70686313,137.2503333,0,3
36.72134839,137.2507691,4,3
36.66874934,137.2336265,0,3
36.6887029,137.2251839,4,3
36.696049,137.2142387,1,3
36.66731946,137.2186734,4,3
